CustomerID,Customer_Segment,Age,Gender,Job_Category,Annual_Income,Marital_Status,Product,Quantity,Unit_Price,Discount_Applied,Payment_Method,Revenue,Customer_Lifetime_Value,Profit_Margin,Loyalty_Score,Loyalty_Tier,Customer_Satisfaction,Purchase_Frequency,Days_Since_Last_Purchase,Purchase_Date,Purchase_Hour,Season,Days_to_Next_Purchase,Payment_Delay_Days,First_Purchase_Channel,Net_Revenue,Revenue_per_Unit,Age_Group,Revenue_Tier,Purchase_Month,Purchase_Quarter,Purchase_Year
C06495,Regular,26,Female,Other,59859,Married,Product_D,1,148.55,0.069,Bank Transfer,1792,14773,0.793,18.6,Bronze,1.3,9,31,10-03-2023,11,Fall,106,2,Store,1668.352,1792,18-30,High,3,1,2023
C06496,VIP,47,Female,Education,46370,Married,Product_A,1,13.43,0.019,Credit Card,10000,60332,0.129,66,Gold,5,11,4,14-02-2023,10,Spring,36,2,Online,9810,10000,46-60,Premium,2,1,2023
C06497,New,56,Female,Other,27435,Single,Product_E,1,60.77,0.211,Credit Card,273,2133,0.575,11.6,Bronze,1,7,17,13-05-2023,11,Fall,5,16,Online,215.397,273,46-60,Low,5,2,2023
C06498,New,59,Female,Retail,37442,Married,Product_E,1,11.49,0.136,Credit Card,100,18465,0.404,28.8,Silver,2.1,15,41,02-07-2023,11,Summer,77,0,Online,86.4,100,46-60,Low,7,3,2023
C06499,New,41,Male,Other,44444,Widowed,Product_C,2,110.39,0.144,Credit Card,229,14630,0.706,23.2,Bronze,1.3,6,17,02-02-2023,9,Spring,44,7,Online,196.024,114.5,31-45,Low,2,1,2023
C06500,VIP,36,Male,Finance,40948,Single,Product_A,4,69.92,0.15,Credit Card,6888,34097,0.194,67.1,Gold,5,4,29,26-07-2023,9,Summer,1,4,Online,5854.8,1722,31-45,Premium,7,3,2023
C06501,Regular,60,Female,Healthcare,34626,Single,Product_B,3,46.77,0.139,Credit Card,1464,18416,0.282,30.4,Silver,2.5,1,19,20-04-2023,20,Fall,92,3,App,1260.504,488,46-60,High,4,2,2023
C06502,VIP,23,Male,Manufacturing,38032,Married,Product_A,1,99.78,0.013,Digital Wallet,2425,31602,0.291,42.3,Silver,4.2,1,17,12-05-2024,11,Winter,30,1,Store,2393.475,2425,18-30,Premium,5,2,2024
C06503,VIP,48,Female,IT,115840,Single,Product_B,4,49.94,0.159,PayPal,1891,43937,0.534,24.8,Bronze,2.8,1,4,16-07-2023,19,Spring,16,0,Online,1590.331,472.75,46-60,High,7,3,2023
C06504,Regular,21,Female,Education,47699,Married,Product_C,4,97.94,0.26,Credit Card,1852,18059,0.157,46.6,Silver,3.5,15,0,12-04-2023,14,Spring,1,4,Online,1370.48,463,18-30,High,4,2,2023
C06505,Regular,57,Male,Education,25000,Divorced,Product_C,1,19.83,0.052,PayPal,502,1863,0.634,7.6,Bronze,1,7,13,02-02-2023,10,Spring,46,1,App,475.896,502,46-60,Medium,2,1,2023
C06506,New,38,Male,Healthcare,128513,Single,Product_E,2,118.08,0.243,Credit Card,962,43917,0.681,23.9,Bronze,1.5,9,0,07-08-2024,11,Spring,19,2,Online,728.234,481,31-45,High,8,3,2024
C06507,New,61,Female,Retail,77156,Single,Product_E,1,44.23,0.161,Credit Card,100,8411,0.47,6.8,Bronze,1,3,47,19-10-2024,6,Summer,36,2,Online,83.9,100,60+,Low,10,4,2024
C06508,VIP,49,Female,Healthcare,76421,Single,Product_D,4,14.8,0.18,PayPal,7190,19281,0.25,44.7,Silver,5,3,61,02-02-2024,13,Winter,26,0,Online,5895.8,1797.5,46-60,Premium,2,1,2024
C06509,Regular,23,Female,Manufacturing,32161,Married,Product_E,4,114.75,0.064,PayPal,100,2703,0.678,5.7,Bronze,1,1,7,04-11-2024,19,Fall,11,11,Online,93.6,25,18-30,Low,11,4,2024
C06510,VIP,63,Male,Healthcare,70535,Married,Product_D,2,53.56,0.22,PayPal,10000,56772,0.183,63.5,Gold,5,1,27,16-05-2024,6,Summer,144,4,Phone,7800,5000,60+,Premium,5,2,2024
C06511,Regular,65,Male,Retail,37874,Married,Product_A,2,62.16,0.287,PayPal,1280,21846,0.515,31.4,Silver,1.8,6,73,22-06-2024,13,Spring,96,2,Online,912.64,640,60+,High,6,2,2024
C06512,VIP,55,Male,IT,30076,Single,Product_A,1,43.94,0.204,Credit Card,8776,10795,0.336,30.3,Silver,5,4,26,30-09-2024,16,Summer,80,0,Store,6985.696,8776,46-60,Premium,9,3,2024
C06513,VIP,30,Female,Retail,183637,Married,Product_C,1,18.83,0.029,Digital Wallet,2631,72610,0.124,46.1,Silver,2.8,4,35,19-12-2024,13,Spring,10,12,Online,2554.701,2631,18-30,Premium,12,4,2024
C06514,New,37,Male,Education,25000,Married,Product_C,1,142.21,0.127,PayPal,340,6472,0.575,31.4,Silver,1.3,9,36,27-08-2024,14,Summer,1,10,Store,296.82,340,31-45,Low,8,3,2024
C06515,Regular,44,Male,Education,34965,Single,Product_B,4,79.83,0.068,PayPal,700,7403,0.409,11.1,Bronze,1,7,7,20-09-2023,16,Spring,14,12,App,652.4,175,31-45,Medium,9,3,2023
C06516,Regular,31,Male,Other,31023,Widowed,Product_C,3,400.18,0.076,Credit Card,100,1425,0.532,3.2,Bronze,1,6,23,20-02-2023,7,Summer,59,1,Online,92.4,33.33,31-45,Low,2,1,2023
C06517,VIP,67,Male,Education,86854,Married,Product_D,1,92.53,0.024,PayPal,3014,9645,0.614,21.9,Bronze,3.2,21,1,11-01-2024,13,Winter,6,3,Online,2941.664,3014,60+,Premium,1,1,2024
C06518,New,44,Female,Other,134153,Divorced,Product_C,2,39.87,0.341,Credit Card,439,46381,0.227,37,Silver,1.6,2,46,15-08-2023,17,Winter,92,5,Online,289.301,219.5,31-45,Medium,8,3,2023
C06519,VIP,18,Male,Finance,54203,Single,Product_A,2,15.89,0.129,Bank Transfer,2922,8709,0.297,23.9,Bronze,2.8,2,24,12-09-2024,15,Summer,18,0,Online,2545.062,1461,18-30,Premium,9,3,2024
C06520,New,47,Male,IT,59620,Single,Product_C,3,25.21,0.485,Digital Wallet,1323,16317,0.079,20.7,Bronze,2,2,11,14-03-2023,17,Spring,99,6,Store,681.345,441,46-60,High,3,1,2023
C06521,VIP,36,Male,Other,25000,Single,Product_E,3,72.87,0.097,Bank Transfer,2904,1505,0.158,11.2,Bronze,2.1,3,14,14-01-2023,15,Winter,35,1,Phone,2622.312,968,31-45,Premium,1,1,2023
C06522,VIP,40,Female,IT,51708,Single,Product_B,1,278.58,0.415,PayPal,10000,53296,0.302,53.8,Gold,5,1,23,02-08-2023,12,Winter,38,2,Online,5850,10000,31-45,Premium,8,3,2023
C06523,VIP,36,Female,Other,49533,Married,Product_E,1,69.1,0.503,Credit Card,258,2290,0.306,6.2,Bronze,1,10,111,02-11-2024,10,Fall,3,4,Online,128.226,258,31-45,Low,11,4,2024
C06524,VIP,54,Female,Retail,45602,Married,Product_A,1,52.82,0.297,Bank Transfer,1585,9667,0.33,13.8,Bronze,1.9,2,36,18-05-2024,13,Winter,51,3,Store,1114.255,1585,46-60,High,5,2,2024
C06525,New,58,Female,Healthcare,110501,Married,Product_B,4,70.17,0.184,Credit Card,1576,41565,0.301,35.4,Silver,2,2,36,23-03-2023,14,Winter,31,0,Online,1286.016,394,46-60,High,3,1,2023
C06526,Regular,46,Female,IT,71805,Single,Product_C,1,21.04,0.088,PayPal,675,20950,0.374,32.4,Silver,2.8,2,38,24-04-2024,14,Summer,39,0,App,615.6,675,46-60,Medium,4,2,2024
C06527,Regular,36,Male,Retail,51654,Married,Product_A,4,155.38,0.207,Digital Wallet,730,21248,0.37,44.9,Silver,1.8,1,14,16-10-2024,20,Summer,180,5,Online,578.89,182.5,31-45,Medium,10,4,2024
C06528,Regular,41,Female,Healthcare,46780,Married,Product_B,1,147.26,0.418,Credit Card,344,9360,0.28,12.8,Bronze,1,6,28,04-03-2023,12,Winter,23,8,Store,200.208,344,31-45,Low,3,1,2023
C06529,New,42,Male,Retail,29221,Married,Product_B,3,99.2,0.329,Credit Card,345,3938,0.524,14.3,Bronze,1,3,8,05-01-2024,17,Spring,35,10,Online,231.495,115,31-45,Low,1,1,2024
C06530,Regular,29,Female,IT,34550,Single,Product_A,2,112.64,0.067,Credit Card,2090,6116,0.306,35,Silver,3.3,4,24,25-07-2024,19,Fall,39,4,Online,1949.97,1045,18-30,Premium,7,3,2024
C06531,Regular,50,Male,Retail,192043,Married,Product_E,3,19.9,0.339,Credit Card,421,15090,0.48,10.7,Bronze,1,6,3,01-03-2024,19,Spring,15,1,Store,278.281,140.33,46-60,Low,3,1,2024
C06532,New,48,Female,Education,220385,Single,Product_D,2,21.68,0.203,Bank Transfer,432,89930,0.247,25.7,Silver,2,11,85,13-01-2024,9,Fall,46,7,Store,344.304,216,46-60,Medium,1,1,2024
C06533,New,65,Male,Finance,25000,Widowed,Product_A,2,10,0.277,Bank Transfer,345,1965,0.307,15,Bronze,1,4,0,26-12-2024,14,Fall,2,17,App,249.435,172.5,60+,Low,12,4,2024
C06534,Regular,60,Female,Education,70716,Married,Product_D,4,20.51,0.115,Credit Card,810,13680,0.697,25.7,Silver,2.2,2,17,01-03-2023,17,Spring,9,3,Store,716.85,202.5,46-60,Medium,3,1,2023
C06535,VIP,31,Male,Retail,50493,Married,Product_E,2,111.17,0.354,Credit Card,1349,13627,0.149,20.6,Bronze,2.1,7,34,23-09-2024,15,Summer,20,2,Online,871.454,674.5,31-45,High,9,3,2024
C06536,VIP,54,Female,Other,25000,Married,Product_D,4,92.57,0.13,Credit Card,2742,9699,0.22,24.5,Bronze,2.1,7,39,30-09-2023,19,Spring,19,14,App,2385.54,685.5,46-60,Premium,9,3,2023
C06537,Regular,27,Male,Retail,144006,Single,Product_E,1,14.95,0.267,PayPal,510,44467,0.598,15.7,Bronze,1,4,4,25-06-2024,11,Fall,42,1,Online,373.83,510,18-30,Medium,6,2,2024
C06538,New,52,Female,IT,97328,Married,Product_A,3,47.24,0.185,Digital Wallet,2304,26553,0.362,49.3,Silver,3.9,1,22,11-02-2023,16,Winter,48,0,Store,1877.76,768,46-60,Premium,2,1,2023
C06539,New,34,Female,Other,102198,Single,Product_A,2,21.45,0.171,Credit Card,936,33809,0.385,17,Bronze,1,7,71,14-03-2023,10,Spring,50,3,Online,775.944,468,31-45,Medium,3,1,2023
C06540,Regular,26,Male,Finance,35154,Married,Product_A,2,16.46,0.302,Credit Card,1389,9020,0.502,16,Bronze,1.1,6,1,08-11-2023,17,Fall,7,6,Phone,969.522,694.5,18-30,High,11,4,2023
C06541,New,46,Female,IT,50900,Married,Product_A,1,122.22,0.159,Bank Transfer,100,10282,0.238,14.5,Bronze,1.2,6,9,21-03-2023,14,Spring,118,0,Online,84.1,100,46-60,Low,3,1,2023
C06542,Regular,18,Male,IT,25000,Single,Product_C,1,90.26,0.231,Digital Wallet,1571,16351,0.723,37.3,Silver,3.6,7,152,10-08-2023,15,Fall,61,0,Online,1208.099,1571,18-30,High,8,3,2023
C06543,New,18,Non-binary,Healthcare,67000,Married,Product_D,2,72.97,0.049,Bank Transfer,3352,13592,0.505,38.7,Silver,2.8,4,23,15-06-2024,6,Summer,11,1,Online,3187.752,1676,18-30,Premium,6,2,2024
C06544,New,39,Male,Retail,137766,Single,Product_A,1,16.58,0.092,Credit Card,206,33706,0.358,19.6,Bronze,1.2,9,4,10-04-2023,9,Fall,4,17,Store,187.048,206,31-45,Low,4,2,2023
C06545,Regular,43,Female,Healthcare,25000,Single,Product_A,1,53.38,0.126,Credit Card,2535,9577,0.327,31.2,Silver,3.2,8,56,14-04-2023,11,Summer,43,3,App,2215.59,2535,31-45,Premium,4,2,2023
C06546,VIP,36,Female,Retail,25000,Married,Product_E,2,44.55,0.526,PayPal,1717,4313,0.256,17.6,Bronze,2.2,5,1,25-08-2023,10,Summer,3,1,App,813.858,858.5,31-45,High,8,3,2023
C06547,Regular,18,Male,IT,164106,Married,Product_C,1,183.3,0.107,PayPal,135,21717,0.62,13.1,Bronze,1,6,35,28-06-2024,16,Fall,13,0,Online,120.555,135,18-30,Low,6,2,2024
C06548,Regular,29,Male,Education,32584,Married,Product_E,2,61.95,0.25,Credit Card,2168,18767,0.266,44.7,Silver,3.5,1,12,30-01-2024,11,Summer,89,13,Store,1626,1084,18-30,Premium,1,1,2024
C06549,Regular,47,Female,Other,25000,Single,Product_D,2,105.77,0.197,PayPal,376,7751,0.206,17.9,Bronze,1,5,3,14-07-2023,18,Fall,38,2,Online,301.928,188,46-60,Low,7,3,2023
C06550,Regular,50,Male,Finance,25000,Married,Product_B,1,47.4,0.148,Digital Wallet,1274,6745,0.108,17.4,Bronze,1.5,3,7,17-07-2023,11,Winter,56,1,Online,1085.448,1274,46-60,High,7,3,2023
C06551,Regular,41,Female,Education,37909,Married,Product_B,2,26.32,0.174,PayPal,1582,25693,0.381,37.7,Silver,1.4,4,7,22-06-2024,16,Summer,97,0,Store,1306.732,791,31-45,High,6,2,2024
C06552,New,59,Female,Education,25000,Married,Product_E,1,21.54,0.077,Digital Wallet,1750,9342,0.536,41.2,Silver,2.9,5,0,03-11-2024,9,Winter,28,4,Online,1615.25,1750,46-60,High,11,4,2024
C06553,VIP,47,Male,Manufacturing,88279,Single,Product_C,1,24.03,0.359,Bank Transfer,9851,78102,0.212,48.5,Silver,5,4,47,12-09-2023,20,Fall,19,3,App,6314.491,9851,46-60,Premium,9,3,2023
C06554,VIP,30,Male,Healthcare,34760,Single,Product_E,2,133.59,0.26,Credit Card,2713,10297,0.21,24.9,Bronze,2.7,5,12,06-08-2024,5,Winter,35,14,Store,2007.62,1356.5,18-30,Premium,8,3,2024
C06555,New,37,Male,Education,122926,Single,Product_B,1,276.3,0.271,Bank Transfer,509,14979,0.161,21,Bronze,1.7,5,83,02-10-2024,19,Fall,117,3,Store,371.061,509,31-45,Medium,10,4,2024
C06556,Regular,20,Female,IT,97775,Single,Product_B,2,35.58,0.103,Credit Card,3430,78159,0.638,67.7,Gold,5,11,31,03-07-2023,15,Summer,11,3,Online,3076.71,1715,18-30,Premium,7,3,2023
C06557,New,40,Female,Manufacturing,53140,Married,Product_C,1,101.59,0.078,Bank Transfer,222,4051,0.494,7.1,Bronze,1,1,11,25-07-2024,16,Winter,92,0,Store,204.684,222,31-45,Low,7,3,2024
C06558,VIP,58,Male,IT,79796,Married,Product_C,4,24.18,0.058,Digital Wallet,5879,54269,0.66,46.7,Silver,5,6,65,25-07-2024,14,Winter,8,0,App,5538.018,1469.75,46-60,Premium,7,3,2024
C06559,VIP,52,Male,Other,25000,Divorced,Product_A,2,185.65,0.055,Credit Card,1629,5792,0.425,31.2,Silver,3.3,1,24,01-03-2024,17,Winter,96,1,Store,1539.405,814.5,46-60,High,3,1,2024
C06560,Regular,63,Female,IT,53110,Single,Product_D,3,31.31,0.127,Digital Wallet,512,9365,0.453,27.4,Silver,2,6,16,19-04-2023,16,Summer,41,1,Online,446.976,170.67,60+,Medium,4,2,2023
C06561,New,37,Male,IT,25000,Single,Product_A,1,47.54,0.349,Credit Card,1621,4023,0.089,28.8,Silver,2.1,6,142,15-10-2024,18,Winter,17,9,Online,1055.271,1621,31-45,High,10,4,2024
C06562,Regular,62,Male,Finance,72547,Married,Product_A,5,26.49,0.027,PayPal,2181,17797,0.209,33.4,Silver,2.9,12,9,13-08-2024,20,Spring,29,0,Online,2122.113,436.2,60+,Premium,8,3,2024
C06563,New,39,Female,IT,93880,Married,Product_C,2,84.81,0.195,Digital Wallet,1180,27084,0.672,42.6,Silver,3.2,3,18,02-01-2024,11,Fall,39,3,Store,949.9,590,31-45,High,1,1,2024
C06564,New,64,Female,Finance,47473,Married,Product_D,1,36.32,0.1,Credit Card,2027,8600,0.602,27.5,Silver,2.2,1,13,21-11-2024,18,Spring,3,3,Store,1824.3,2027,60+,Premium,11,4,2024
C06565,New,41,Male,Education,154367,Married,Product_D,1,81.43,0.221,Credit Card,230,10511,0.268,11.6,Bronze,1,3,5,14-04-2024,12,Fall,56,5,Online,179.17,230,31-45,Low,4,2,2024
C06566,New,52,Female,Education,39538,Married,Product_D,2,29.77,0.298,Credit Card,1235,7716,0.52,28.5,Silver,1.4,8,51,20-12-2024,11,Spring,14,1,Online,866.97,617.5,46-60,High,12,4,2024
C06567,New,64,Female,Manufacturing,63353,Single,Product_E,1,131.65,0.598,PayPal,136,13438,0.765,15.5,Bronze,1,5,20,12-11-2024,15,Winter,168,1,App,54.672,136,60+,Low,11,4,2024
C06568,New,39,Female,Other,33153,Married,Product_D,3,57.74,0.146,PayPal,793,5769,0.455,20.4,Bronze,1.4,11,11,13-03-2024,6,Fall,55,0,Store,677.222,264.33,31-45,Medium,3,1,2024
C06569,VIP,45,Female,IT,25000,Married,Product_D,2,53.04,0.261,PayPal,2928,12278,0.329,32.2,Silver,3.4,2,47,17-04-2023,20,Summer,7,0,App,2163.792,1464,31-45,Premium,4,2,2023
C06570,Regular,61,Female,Retail,80274,Single,Product_C,2,74.39,0.361,PayPal,211,9419,0.484,6.2,Bronze,1,2,25,20-06-2023,19,Fall,111,3,Store,134.829,105.5,60+,Low,6,2,2023
C06571,Regular,40,Male,IT,148309,Married,Product_B,3,65.33,0.091,Digital Wallet,6554,60548,0.154,54.8,Gold,5,2,38,04-07-2023,17,Spring,21,19,Store,5957.586,2184.67,31-45,Premium,7,3,2023
C06572,VIP,22,Male,Retail,107933,Single,Product_C,1,65.65,0.172,PayPal,4578,27854,0.216,23.5,Bronze,4.2,4,16,17-07-2024,15,Winter,101,1,Store,3790.584,4578,18-30,Premium,7,3,2024
C06573,New,74,Female,Healthcare,69845,Single,Product_D,5,40.53,0.093,Bank Transfer,148,20753,0.152,22.3,Bronze,1,5,39,16-02-2024,18,Spring,10,1,Store,134.236,29.6,60+,Low,2,1,2024
C06574,VIP,34,Female,Finance,25000,Married,Product_E,1,38.44,0.285,Credit Card,3202,3533,0.583,16.7,Bronze,1.8,8,10,31-05-2024,12,Spring,3,0,Store,2289.43,3202,31-45,Premium,5,2,2024
C06575,VIP,44,Male,Other,119765,Single,Product_E,2,10,0.169,Digital Wallet,100,10583,0.336,6.1,Bronze,1,2,156,12-12-2023,14,Fall,26,5,Online,83.1,50,31-45,Low,12,4,2023
C06576,Regular,59,Female,Other,59975,Married,Product_A,2,232.95,0.13,Bank Transfer,450,18622,0.131,16.6,Bronze,1.3,2,18,04-11-2024,21,Winter,155,6,Online,391.5,225,46-60,Medium,11,4,2024
C06577,Regular,32,Female,Manufacturing,25000,Married,Product_E,1,32.51,0.335,Credit Card,789,23460,0.463,47.3,Silver,2.6,1,39,11-06-2023,1,Spring,16,5,Store,524.685,789,31-45,Medium,6,2,2023
C06578,Regular,26,Male,Education,28909,Single,Product_C,1,67.49,0.123,Digital Wallet,2494,13864,0.617,36.1,Silver,3,4,41,30-06-2024,11,Winter,17,8,App,2187.238,2494,18-30,Premium,6,2,2024
C06579,VIP,45,Non-binary,Retail,57332,Divorced,Product_D,2,25.68,0.351,Bank Transfer,7887,40556,0.28,45.8,Silver,5,18,51,06-09-2024,15,Spring,58,3,App,5118.663,3943.5,31-45,Premium,9,3,2024
C06580,Regular,18,Female,IT,26893,Divorced,Product_E,1,27.58,0.084,Credit Card,978,6722,0.469,26.4,Silver,2.1,4,52,29-03-2024,14,Summer,44,4,Online,895.848,978,18-30,High,3,1,2024
C06581,Regular,37,Male,Education,76287,Single,Product_B,2,82.75,0.071,Digital Wallet,340,23374,0.342,16,Bronze,1,12,14,27-12-2023,23,Spring,86,6,Online,315.86,170,31-45,Low,12,4,2023
C06582,Regular,45,Female,Education,25000,Single,Product_B,1,54.97,0.129,PayPal,1528,8556,0.46,19.4,Bronze,2,10,3,19-11-2023,11,Spring,12,2,Online,1330.888,1528,31-45,High,11,4,2023
C06583,Regular,37,Male,Manufacturing,188195,Divorced,Product_C,1,31.62,0.132,PayPal,1014,42162,0.784,36.6,Silver,3.3,3,35,17-07-2024,11,Summer,3,3,Online,880.152,1014,31-45,High,7,3,2024
C06584,Regular,18,Male,IT,53131,Married,Product_C,1,67.31,0.153,PayPal,955,9736,0.496,10.2,Bronze,1,2,34,29-11-2023,12,Spring,72,10,Store,808.885,955,18-30,High,11,4,2023
C06585,Regular,65,Female,Other,25000,Single,Product_E,2,11.99,0.117,Credit Card,3434,10147,0.516,51.4,Gold,4.7,10,12,16-01-2024,19,Winter,74,1,App,3032.222,1717,60+,Premium,1,1,2024
C06586,Regular,43,Female,IT,25000,Single,Product_A,4,34.99,0.221,Credit Card,10000,25658,0.305,70.1,Gold,5,9,53,27-02-2024,13,Fall,7,1,Online,7790,2500,31-45,Premium,2,1,2024
C06587,VIP,63,Male,Other,25000,Married,Product_E,3,41.27,0.214,Bank Transfer,1906,13185,0.634,30.1,Silver,2.9,2,5,10-10-2024,12,Winter,24,7,Online,1498.116,635.33,60+,High,10,4,2024
C06588,New,38,Male,Healthcare,112005,Married,Product_A,1,24.99,0.103,Credit Card,420,5340,0.406,8.2,Bronze,1,4,80,16-03-2024,15,Winter,11,9,Store,376.74,420,31-45,Low,3,1,2024
C06589,Regular,28,Male,Education,25000,Married,Product_D,2,38.16,0.063,Bank Transfer,2191,9184,0.11,19.6,Bronze,2.2,8,21,28-11-2023,18,Summer,34,1,Online,2052.967,1095.5,18-30,Premium,11,4,2023
C06590,VIP,46,Male,Finance,25000,Single,Product_E,2,26.73,0.121,PayPal,777,22984,0.554,50,Silver,2.5,1,5,15-09-2024,4,Summer,2,2,Online,682.983,388.5,46-60,Medium,9,3,2024
C06591,Regular,38,Female,Other,197914,Single,Product_C,1,63.81,0.179,Credit Card,497,23550,0.514,15.7,Bronze,1,8,3,04-09-2023,9,Winter,1,1,Online,408.037,497,31-45,Medium,9,3,2023
C06592,Regular,24,Male,Manufacturing,55350,Single,Product_C,2,111.69,0.135,PayPal,2003,24090,0.247,24.9,Bronze,2.6,2,4,30-07-2024,23,Winter,1,11,Store,1732.595,1001.5,18-30,Premium,7,3,2024
C06593,VIP,64,Female,IT,39209,Divorced,Product_C,4,22.21,0.208,Credit Card,5059,11573,0.584,22.6,Bronze,3.8,4,5,12-07-2024,13,Fall,10,0,Online,4006.728,1264.75,60+,Premium,7,3,2024
C06594,Regular,32,Female,Retail,25000,Married,Product_B,2,59.72,0.21,Bank Transfer,1623,10517,0.295,53.8,Gold,3.3,3,62,08-08-2023,21,Spring,63,2,App,1282.17,811.5,31-45,High,8,3,2023
C06595,VIP,18,Female,Finance,28570,Married,Product_D,1,20.15,0.052,Bank Transfer,788,3792,0.132,10.2,Bronze,1,9,12,20-01-2024,15,Winter,131,7,Store,747.024,788,18-30,Medium,1,1,2024
C06596,Regular,61,Female,Retail,51871,Married,Product_B,1,71.09,0.236,Credit Card,298,7657,0.538,14.6,Bronze,1,2,2,17-07-2024,12,Winter,10,1,Online,227.672,298,60+,Low,7,3,2024
C06597,VIP,34,Male,Healthcare,108974,Widowed,Product_D,1,18.46,0.102,Credit Card,539,20195,0.671,13,Bronze,1,1,23,18-09-2023,9,Spring,12,1,Online,484.022,539,31-45,Medium,9,3,2023
C06598,Regular,32,Female,Finance,156051,Single,Product_E,2,35.89,0.02,Bank Transfer,2025,30916,0.381,31.6,Silver,2.5,3,50,04-01-2024,4,Fall,19,10,Online,1984.5,1012.5,31-45,Premium,1,1,2024
C06599,New,18,Male,Healthcare,25000,Married,Product_D,1,88.08,0.334,PayPal,131,3662,0.381,8,Bronze,1,3,3,08-04-2024,18,Summer,4,0,Online,87.246,131,18-30,Low,4,2,2024
C06600,VIP,68,Female,IT,51602,Single,Product_D,4,100.15,0.123,PayPal,270,23005,0.522,39,Silver,3,5,5,03-04-2024,13,Fall,34,11,Store,236.79,67.5,60+,Low,4,2,2024
C06601,Regular,22,Male,Education,120242,Widowed,Product_C,3,445.76,0.005,PayPal,4984,22475,0.102,29.4,Silver,3.7,2,2,11-02-2024,13,Winter,52,0,Online,4959.08,1661.33,18-30,Premium,2,1,2024
C06602,Regular,42,Male,Manufacturing,104511,Single,Product_E,4,21.3,0.21,PayPal,713,21253,0.424,15.7,Bronze,1.5,2,33,01-01-2023,13,Winter,139,6,Online,563.27,178.25,31-45,Medium,1,1,2023
C06603,Regular,55,Male,IT,25000,Married,Product_C,2,26.34,0.077,Credit Card,554,2864,0.259,7,Bronze,1,8,38,05-02-2023,14,Spring,43,7,App,511.342,277,46-60,Medium,2,1,2023
C06604,New,48,Female,Healthcare,26765,Married,Product_B,2,83.16,0.065,Credit Card,158,4418,0.344,12.6,Bronze,1.5,5,22,19-10-2023,18,Winter,21,7,Store,147.73,79,46-60,Low,10,4,2023
C06605,Regular,41,Male,Healthcare,84623,Married,Product_D,3,128.16,0.277,Digital Wallet,677,19399,0.5,25.4,Silver,1.7,1,131,02-09-2024,10,Fall,24,22,App,489.471,225.67,31-45,Medium,9,3,2024
C06606,New,18,Male,Finance,25000,Divorced,Product_A,2,28.93,0.127,Digital Wallet,470,4773,0.415,12.8,Bronze,1,10,19,17-01-2023,14,Winter,49,3,Online,410.31,235,18-30,Medium,1,1,2023
C06607,Regular,29,Male,Manufacturing,28719,Single,Product_C,2,44.87,0.067,Credit Card,421,5159,0.18,23.7,Bronze,1.9,1,15,14-06-2024,6,Summer,108,5,Online,392.793,210.5,18-30,Low,6,2,2024
C06608,Regular,44,Male,Other,158979,Married,Product_E,1,36.96,0.313,Credit Card,1356,48889,0.737,44,Silver,3.3,1,56,19-05-2023,19,Fall,166,1,Online,931.572,1356,31-45,High,5,2,2023
C06609,VIP,30,Female,Manufacturing,39069,Single,Product_E,1,56.07,0.101,PayPal,1303,16926,0.384,36,Silver,2.8,12,26,06-11-2023,17,Fall,15,5,Store,1171.397,1303,18-30,High,11,4,2023
C06610,VIP,45,Male,Retail,64649,Single,Product_A,2,80.58,0.088,Credit Card,4030,16387,0.588,47.4,Silver,4.1,4,7,07-01-2023,12,Winter,13,5,App,3675.36,2015,31-45,Premium,1,1,2023
C06611,Regular,52,Male,Healthcare,45470,Married,Product_B,2,29.81,0.104,Credit Card,561,8528,0.489,17.5,Bronze,1.1,3,53,04-11-2023,18,Spring,131,0,Store,502.656,280.5,46-60,Medium,11,4,2023
C06612,VIP,56,Non-binary,Education,25000,Married,Product_D,4,63.77,0.219,Credit Card,776,6783,0.264,26.3,Silver,2.6,2,25,16-08-2023,11,Summer,48,0,Store,606.056,194,46-60,Medium,8,3,2023
C06613,New,23,Male,Finance,55704,Single,Product_A,1,24.6,0.232,Credit Card,136,14213,0.366,18.7,Bronze,1,1,114,08-08-2023,10,Fall,29,0,Store,104.448,136,18-30,Low,8,3,2023
C06614,Regular,74,Male,IT,25000,Single,Product_A,4,72.49,0.315,PayPal,720,4798,0.225,26.4,Silver,1.1,3,108,19-11-2023,18,Spring,10,6,App,493.2,180,60+,Medium,11,4,2023
C06615,Regular,53,Female,Other,65773,Divorced,Product_E,1,41.71,0.242,Digital Wallet,452,9453,0.699,12.9,Bronze,1,5,2,23-01-2023,15,Summer,128,11,Store,342.616,452,46-60,Medium,1,1,2023
C06616,Regular,41,Female,IT,116791,Married,Product_A,2,35.64,0.135,Credit Card,951,37441,0.315,40.1,Silver,2.2,4,25,07-12-2024,12,Fall,1,0,Online,822.615,475.5,31-45,High,12,4,2024
C06617,Regular,58,Female,Finance,43148,Single,Product_E,1,41.21,0.194,PayPal,583,16044,0.431,25.7,Silver,1.3,8,6,10-10-2023,10,Fall,60,2,App,469.898,583,46-60,Medium,10,4,2023
C06618,New,77,Male,IT,42474,Single,Product_E,1,50.66,0.296,Bank Transfer,107,5719,0.695,12.8,Bronze,1,1,61,20-07-2024,8,Fall,94,4,Online,75.328,107,60+,Low,7,3,2024
